OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
1;3625000;6865000;Kerimaki;1000;20100206;2010;2;6;3625000;6865000;-6.4;-4.4;-8.7;0.8;1536.0;3.47;0.0;33.6
1;3625000;6865000;Kerimaki;1000;20100207;2010;2;7;3625000;6865000;-7.5;-5.3;-10.1;1.9;1297.0;3.27;0.0;35.5
1;3625000;6865000;Kerimaki;1000;20100208;2010;2;8;3625000;6865000;-7.7;-5.9;-8.5;2.0;1362.0;3.24;0.0;37.5
1;3625000;6865000;Kerimaki;1000;20100209;2010;2;9;3625000;6865000;-13.5;-7.8;-18.9;1.3;2349.0;2.04;0.0;38.8
1;3625000;6865000;Kerimaki;1000;20100210;2010;2;10;3625000;6865000;-16.2;-11.1;-21.5;0.3;2779.0;1.57;0.0;39.099999999999994
1;3625000;6865000;Kerimaki;1000;20100211;2010;2;11;3625000;6865000;-14.4;-9.6;-20.7;0.3;3154.0;1.95;0.0;39.39999999999999
1;3625000;6865000;Kerimaki;1000;20100212;2010;2;12;3625000;6865000;-12.0;-7.8;-16.9;0.1;2316.0;2.3;0.0;39.49999999999999
1;3625000;6865000;Kerimaki;1000;20100213;2010;2;13;3625000;6865000;-13.6;-11.0;-21.0;0.0;2741.0;1.98;0.0;39.49999999999999
1;3625000;6865000;Kerimaki;1000;20100214;2010;2;14;3625000;6865000;-15.4;-11.4;-21.9;0.4;2481.0;1.75;0.0;39.89999999999999
1;3625000;6865000;Kerimaki;1000;20100215;2010;2;15;3625000;6865000;-13.6;-10.4;-18.8;0.0;4795.0;1.98;0.0;39.89999999999999
1;3625000;6865000;Kerimaki;1000;20100216;2010;2;16;3625000;6865000;-10.1;-6.3;-14.6;0.8;2453.0;2.72;0.0;40.69999999999999
1;3625000;6865000;Kerimaki;1000;20100217;2010;2;17;3625000;6865000;-21.6;-13.6;-27.6;0.0;3102.0;0.96;0.0;40.69999999999999
1;3625000;6865000;Kerimaki;1000;20100218;2010;2;18;3625000;6865000;-20.3;-15.2;-23.7;0.0;5859.0;1.03;0.0;40.69999999999999
1;3625000;6865000;Kerimaki;1000;20100219;2010;2;19;3625000;6865000;-24.5;-18.3;-31.1;0.0;3061.0;0.67;0.0;40.69999999999999
1;3625000;6865000;Kerimaki;1000;20100220;2010;2;20;3625000;6865000;-25.6;-21.4;-29.6;0.8;5570.0;0.49;0.0;41.499999999999986
1;3625000;6865000;Kerimaki;1000;20100221;2010;2;21;3625000;6865000;-19.2;-15.9;-26.2;3.7;1654.0;1.06;0.0;45.19999999999999
1;3625000;6865000;Kerimaki;1000;20100222;2010;2;22;3625000;6865000;-15.0;-13.0;-16.5;0.4;3328.0;1.65;0.0;45.59999999999999
1;3625000;6865000;Kerimaki;1000;20100223;2010;2;23;3625000;6865000;-11.9;-9.3;-17.0;11.0;3029.0;2.32;0.0;56.59999999999999
1;3625000;6865000;Kerimaki;1000;20100224;2010;2;24;3625000;6865000;-13.0;-2.3;-17.4;0.1;5569.0;2.17;0.0;56.69999999999999
1;3625000;6865000;Kerimaki;1000;20100225;2010;2;25;3625000;6865000;-14.7;-6.3;-26.2;0.0;5811.0;1.93;0.0;56.69999999999999
1;3625000;6865000;Kerimaki;1000;20100226;2010;2;26;3625000;6865000;-9.6;-4.1;-17.3;3.0;4876.0;2.77;0.0;59.69999999999999
1;3625000;6865000;Kerimaki;1000;20100227;2010;2;27;3625000;6865000;-1.8;0.3;-6.7;0.7;2533.0;5.43;0.0;60.39999999999999
1;3625000;6865000;Kerimaki;1000;20100228;2010;2;28;3625000;6865000;0.4;1.0;-0.2;2.2;1777.0;6.26;0.0;62.599999999999994
1;3625000;6865000;Kerimaki;1000;20100301;2010;3;1;3625000;6865000;-0.1;0.9;-1.5;2.5;2146.0;5.95;0.0;65.1
1;3625000;6865000;Kerimaki;1000;20100302;2010;3;2;3625000;6865000;-0.6;0.2;-1.5;4.2;2456.0;5.74;0.0;69.3
1;3625000;6865000;Kerimaki;1000;20100303;2010;3;3;3625000;6865000;-2.4;-0.2;-4.0;1.8;1888.0;4.98;0.0;71.1
1;3625000;6865000;Kerimaki;1000;20100304;2010;3;4;3625000;6865000;-6.2;-3.6;-9.5;0.5;3140.0;3.66;0.0;71.6
1;3625000;6865000;Kerimaki;1000;20100305;2010;3;5;3625000;6865000;-10.3;-5.8;-13.7;1.2;4695.0;2.53;0.0;72.8
1;3625000;6865000;Kerimaki;1000;20100306;2010;3;6;3625000;6865000;-9.4;-6.4;-15.7;0.7;3835.0;2.77;0.0;73.5
1;3625000;6865000;Kerimaki;1000;20100307;2010;3;7;3625000;6865000;-16.0;-7.4;-23.1;0.0;5455.0;1.56;0.0;73.5
1;3625000;6865000;Kerimaki;1000;20100308;2010;3;8;3625000;6865000;-6.0;-1.3;-20.1;2.4;2404.0;3.73;0.0;75.9
1;3625000;6865000;Kerimaki;1000;20100309;2010;3;9;3625000;6865000;-5.4;-0.6;-10.2;1.2;9205.0;3.01;0.0;77.10000000000001
1;3625000;6865000;Kerimaki;1000;20100310;2010;3;10;3625000;6865000;-5.7;-0.1;-11.4;7.3;5021.0;3.88;0.0;84.4
1;3625000;6865000;Kerimaki;1000;20100311;2010;3;11;3625000;6865000;-0.3;3.8;-13.5;2.0;4381.0;5.81;0.0;86.4
1;3625000;6865000;Kerimaki;1000;20100312;2010;3;12;3625000;6865000;-5.6;2.1;-11.0;0.0;9182.0;3.39;0.0;86.4
1;3625000;6865000;Kerimaki;1000;20100313;2010;3;13;3625000;6865000;-9.2;-1.9;-17.6;1.9;8393.0;2.84;0.0;88.30000000000001
1;3625000;6865000;Kerimaki;1000;20100314;2010;3;14;3625000;6865000;-11.0;-6.2;-18.7;0.3;5829.0;2.47;0.0;88.60000000000001
1;3625000;6865000;Kerimaki;1000;20100315;2010;3;15;3625000;6865000;-10.5;-6.7;-13.6;0.4;8313.0;2.34;0.0;89.00000000000001
1;3625000;6865000;Kerimaki;1000;20100316;2010;3;16;3625000;6865000;-13.8;-5.8;-24.0;0.0;10346.0;1.58;0.0;89.00000000000001
1;3625000;6865000;Kerimaki;1000;20100317;2010;3;17;3625000;6865000;-13.6;-4.8;-26.4;0.0;10856.0;1.77;0.0;89.00000000000001
1;3625000;6865000;Kerimaki;1000;20100318;2010;3;18;3625000;6865000;-6.2;-1.8;-14.2;2.0;11387.0;3.04;0.0;91.00000000000001
1;3625000;6865000;Kerimaki;1000;20100319;2010;3;19;3625000;6865000;-4.0;-2.7;-5.2;3.3;5099.0;4.02;0.0;94.30000000000001
1;3625000;6865000;Kerimaki;1000;20100320;2010;3;20;3625000;6865000;-0.8;1.9;-4.5;2.9;2953.0;5.72;0.0;97.20000000000002
1;3625000;6865000;Kerimaki;1000;20100321;2010;3;21;3625000;6865000;-1.1;1.4;-3.2;0.1;7209.0;4.5;0.0;97.30000000000001
1;3625000;6865000;Kerimaki;1000;20100322;2010;3;22;3625000;6865000;-4.1;1.3;-11.3;0.0;13908.0;2.62;0.0;97.30000000000001
1;3625000;6865000;Kerimaki;1000;20100323;2010;3;23;3625000;6865000;-3.0;2.3;-6.0;0.0;13615.0;2.96;0.0;97.30000000000001
1;3625000;6865000;Kerimaki;1000;20100324;2010;3;24;3625000;6865000;-5.4;0.9;-13.4;0.0;14909.0;2.67;0.0;97.30000000000001
1;3625000;6865000;Kerimaki;1000;20100325;2010;3;25;3625000;6865000;-6.5;1.8;-16.6;0.0;15167.0;2.57;0.0;97.30000000000001
1;3625000;6865000;Kerimaki;1000;20100326;2010;3;26;3625000;6865000;0.0;5.4;-9.1;0.2;9777.0;4.58;0.0;97.50000000000001
1;3625000;6865000;Kerimaki;1000;20100327;2010;3;27;3625000;6865000;1.7;5.6;-1.6;0.7;8285.0;6.25;0.0;98.20000000000002
1;3625000;6865000;Kerimaki;1000;20100328;2010;3;28;3625000;6865000;1.9;3.8;1.1;2.8;3486.0;6.9;0.0;101.00000000000001
1;3625000;6865000;Kerimaki;1000;20100329;2010;3;29;3625000;6865000;1.1;1.9;0.3;5.0;4761.0;6.47;0.0;106.00000000000001
1;3625000;6865000;Kerimaki;1000;20100330;2010;3;30;3625000;6865000;1.2;2.4;0.4;0.5;3943.0;6.56;0.0;106.50000000000001
1;3625000;6865000;Kerimaki;1000;20100331;2010;3;31;3625000;6865000;1.4;5.1;-2.7;0.5;9343.0;6.25;0.0;107.00000000000001
1;3625000;6865000;Kerimaki;1000;20100401;2010;4;1;3625000;6865000;4.8;9.0;1.3;0.0;14247.0;7.16;0.0;107.00000000000001
1;3625000;6865000;Kerimaki;1000;20100402;2010;4;2;3625000;6865000;4.3;10.2;1.4;0.1;9726.0;7.41;0.0;107.10000000000001
1;3625000;6865000;Kerimaki;1000;20100403;2010;4;3;3625000;6865000;4.5;11.8;0.3;0.3;10413.0;6.5;0.0;107.4
1;3625000;6865000;Kerimaki;1000;20100404;2010;4;4;3625000;6865000;4.1;10.8;0.6;0.2;8349.0;7.18;0.0;107.60000000000001
1;3625000;6865000;Kerimaki;1000;20100405;2010;4;5;3625000;6865000;3.1;6.1;1.4;0.0;8475.0;6.76;0.0;107.60000000000001
1;3625000;6865000;Kerimaki;1000;20100406;2010;4;6;3625000;6865000;4.8;11.1;0.2;7.5;10509.0;6.39;0.0;115.10000000000001
1;3625000;6865000;Kerimaki;1000;20100407;2010;4;7;3625000;6865000;2.1;3.7;1.1;0.1;3579.0;7.1;0.0;115.2
1;3625000;6865000;Kerimaki;1000;20100408;2010;4;8;3625000;6865000;2.1;5.5;0.2;0.0;6072.0;6.57;0.0;115.2
1;3625000;6865000;Kerimaki;1000;20100409;2010;4;9;3625000;6865000;3.2;6.9;0.3;0.5;6018.0;6.97;0.0;115.7
1;3625000;6865000;Kerimaki;1000;20100410;2010;4;10;3625000;6865000;4.8;10.0;0.7;0.0;12319.0;6.71;0.0;115.7
1;3625000;6865000;Kerimaki;1000;20100411;2010;4;11;3625000;6865000;3.9;6.8;1.8;4.4;8428.0;7.23;0.0;120.10000000000001
1;3625000;6865000;Kerimaki;1000;20100412;2010;4;12;3625000;6865000;3.7;9.5;-1.5;0.0;17634.0;5.69;0.0;120.10000000000001
1;3625000;6865000;Kerimaki;1000;20100413;2010;4;13;3625000;6865000;3.5;9.4;-0.8;0.0;10068.0;6.05;0.0;120.10000000000001
1;3625000;6865000;Kerimaki;1000;20100414;2010;4;14;3625000;6865000;2.9;7.7;-0.7;0.0;16115.0;4.95;0.0;120.10000000000001
1;3625000;6865000;Kerimaki;1000;20100415;2010;4;15;3625000;6865000;3.9;10.3;-4.8;0.7;15258.0;4.82;0.0;120.80000000000001
1;3625000;6865000;Kerimaki;1000;20100416;2010;4;16;3625000;6865000;3.3;6.6;2.0;1.1;5249.0;6.95;0.0;121.9
1;3625000;6865000;Kerimaki;1000;20100417;2010;4;17;3625000;6865000;3.7;8.4;-0.5;11.7;18113.0;5.32;0.0;133.6
1;3625000;6865000;Kerimaki;1000;20100418;2010;4;18;3625000;6865000;1.4;4.6;0.1;1.5;8171.0;6.16;0.0;135.1
1;3625000;6865000;Kerimaki;1000;20100419;2010;4;19;3625000;6865000;2.6;8.2;-2.4;0.0;19039.0;4.41;0.0;135.1
1;3625000;6865000;Kerimaki;1000;20100420;2010;4;20;3625000;6865000;2.5;8.8;-2.5;0.0;20011.0;4.06;0.0;135.1
1;3625000;6865000;Kerimaki;1000;20100421;2010;4;21;3625000;6865000;3.8;10.1;-5.4;0.0;19563.0;3.76;0.0;135.1
1;3625000;6865000;Kerimaki;1000;20100422;2010;4;22;3625000;6865000;2.6;6.1;0.7;0.3;9347.0;5.19;0.0;135.4
1;3625000;6865000;Kerimaki;1000;20100423;2010;4;23;3625000;6865000;1.3;2.8;0.2;0.0;7470.0;5.69;0.0;135.4
1;3625000;6865000;Kerimaki;1000;20100424;2010;4;24;3625000;6865000;0.6;4.0;-1.1;2.7;9185.0;5.67;0.0;138.1
1;3625000;6865000;Kerimaki;1000;20100425;2010;4;25;3625000;6865000;1.9;7.5;-1.1;0.0;22214.0;4.37;0.0;138.1
1;3625000;6865000;Kerimaki;1000;20100426;2010;4;26;3625000;6865000;5.4;12.7;-3.6;0.0;22963.0;4.24;0.40000000000000036;138.1
1;3625000;6865000;Kerimaki;1000;20100427;2010;4;27;3625000;6865000;8.8;14.0;4.1;0.2;11580.0;5.53;4.200000000000001;138.29999999999998
1;3625000;6865000;Kerimaki;1000;20100428;2010;4;28;3625000;6865000;3.7;10.0;-1.3;0.0;23231.0;4.51;4.200000000000001;138.29999999999998
1;3625000;6865000;Kerimaki;1000;20100429;2010;4;29;3625000;6865000;2.3;4.6;-2.4;0.8;8520.0;5.86;4.200000000000001;139.1
1;3625000;6865000;Kerimaki;1000;20100430;2010;4;30;3625000;6865000;6.2;9.9;2.9;0.0;7418.0;8.74;5.400000000000001;139.1
1;3625000;6865000;Kerimaki;1000;20100501;2010;5;1;3625000;6865000;7.3;9.7;4.3;1.4;3971.0;9.78;7.700000000000001;140.5
1;3625000;6865000;Kerimaki;1000;20100502;2010;5;2;3625000;6865000;6.2;9.7;4.3;0.4;10190.0;7.21;8.900000000000002;140.9
1;3625000;6865000;Kerimaki;1000;20100503;2010;5;3;3625000;6865000;5.3;9.5;1.7;0.0;23803.0;4.86;9.200000000000003;140.9
1;3625000;6865000;Kerimaki;1000;20100504;2010;5;4;3625000;6865000;2.2;6.1;1.3;7.6;4126.0;6.47;9.200000000000003;148.5
1;3625000;6865000;Kerimaki;1000;20100505;2010;5;5;3625000;6865000;3.6;8.0;1.8;0.1;15966.0;6.31;9.200000000000003;148.6
1;3625000;6865000;Kerimaki;1000;20100506;2010;5;6;3625000;6865000;5.1;10.5;-0.6;0.0;21943.0;5.14;9.300000000000002;148.6
1;3625000;6865000;Kerimaki;1000;20100507;2010;5;7;3625000;6865000;5.2;10.0;-0.7;9.6;13290.0;5.65;9.500000000000004;158.2
1;3625000;6865000;Kerimaki;1000;20100508;2010;5;8;3625000;6865000;4.0;6.1;2.0;1.3;6447.0;7.95;9.500000000000004;159.5
1;3625000;6865000;Kerimaki;1000;20100509;2010;5;9;3625000;6865000;8.9;13.6;4.2;1.0;8095.0;10.94;13.400000000000004;160.5
1;3625000;6865000;Kerimaki;1000;20100510;2010;5;10;3625000;6865000;6.5;10.2;3.8;0.8;7027.0;8.92;14.900000000000004;161.3
1;3625000;6865000;Kerimaki;1000;20100511;2010;5;11;3625000;6865000;8.1;13.8;5.3;0.0;18940.0;8.43;18.000000000000004;161.3
1;3625000;6865000;Kerimaki;1000;20100512;2010;5;12;3625000;6865000;12.4;19.3;5.7;0.0;23384.0;9.9;25.400000000000006;161.3
1;3625000;6865000;Kerimaki;1000;20100513;2010;5;13;3625000;6865000;14.0;22.0;7.2;0.3;15596.0;13.23;34.400000000000006;161.60000000000002
1;3625000;6865000;Kerimaki;1000;20100514;2010;5;14;3625000;6865000;17.3;24.8;10.3;0.0;23497.0;10.08;46.7;161.60000000000002
1;3625000;6865000;Kerimaki;1000;20100515;2010;5;15;3625000;6865000;17.8;24.7;10.4;0.0;22855.0;10.68;59.5;161.60000000000002
1;3625000;6865000;Kerimaki;1000;20100516;2010;5;16;3625000;6865000;16.5;24.6;10.0;7.8;23673.0;13.2;71.0;169.40000000000003
1;3625000;6865000;Kerimaki;1000;20100517;2010;5;17;3625000;6865000;16.1;20.4;12.4;5.5;17707.0;15.44;82.1;174.90000000000003
1;3625000;6865000;Kerimaki;1000;20100518;2010;5;18;3625000;6865000;16.0;22.5;12.4;2.9;11573.0;13.41;93.1;177.80000000000004
1;3625000;6865000;Kerimaki;1000;20100519;2010;5;19;3625000;6865000;15.2;21.9;9.8;0.0;25062.0;8.91;103.3;177.80000000000004
1;3625000;6865000;Kerimaki;1000;20100520;2010;5;20;3625000;6865000;16.3;23.9;8.2;0.0;27222.0;9.94;114.6;177.80000000000004
1;3625000;6865000;Kerimaki;1000;20100521;2010;5;21;3625000;6865000;18.9;25.9;10.0;0.0;24963.0;12.17;128.5;177.80000000000004
1;3625000;6865000;Kerimaki;1000;20100522;2010;5;22;3625000;6865000;14.0;20.0;13.5;0.0;18561.0;10.41;137.5;177.80000000000004
1;3625000;6865000;Kerimaki;1000;20100523;2010;5;23;3625000;6865000;11.5;17.0;5.9;0.0;19634.0;8.83;144.0;177.80000000000004
1;3625000;6865000;Kerimaki;1000;20100524;2010;5;24;3625000;6865000;12.3;18.4;8.1;2.0;14422.0;11.44;151.3;179.80000000000004
1;3625000;6865000;Kerimaki;1000;20100525;2010;5;25;3625000;6865000;9.9;12.9;8.7;0.9;10843.0;10.33;156.20000000000002;180.70000000000005
1;3625000;6865000;Kerimaki;1000;20100526;2010;5;26;3625000;6865000;9.2;10.6;6.8;6.9;4650.0;11.1;160.4;187.60000000000005
1;3625000;6865000;Kerimaki;1000;20100527;2010;5;27;3625000;6865000;9.7;12.7;7.4;0.0;9503.0;9.9;165.1;187.60000000000005
1;3625000;6865000;Kerimaki;1000;20100528;2010;5;28;3625000;6865000;9.4;11.6;7.7;3.1;7151.0;10.14;169.5;190.70000000000005
1;3625000;6865000;Kerimaki;1000;20100529;2010;5;29;3625000;6865000;11.2;15.2;8.7;5.1;14600.0;10.5;175.7;195.80000000000004
1;3625000;6865000;Kerimaki;1000;20100530;2010;5;30;3625000;6865000;9.5;12.8;7.8;2.5;15852.0;10.42;180.2;198.30000000000004
1;3625000;6865000;Kerimaki;1000;20100531;2010;5;31;3625000;6865000;12.4;16.9;7.9;0.0;23102.0;10.32;187.6;198.30000000000004
1;3625000;6865000;Kerimaki;1000;20100601;2010;6;1;3625000;6865000;14.4;20.3;8.1;0.0;25927.0;9.64;197.0;198.30000000000004
1;3625000;6865000;Kerimaki;1000;20100602;2010;6;2;3625000;6865000;12.2;16.0;10.2;0.2;12379.0;10.27;204.2;198.50000000000003
1;3625000;6865000;Kerimaki;1000;20100603;2010;6;3;3625000;6865000;13.9;20.2;10.5;0.7;19721.0;11.95;213.1;199.20000000000002
1;3625000;6865000;Kerimaki;1000;20100604;2010;6;4;3625000;6865000;12.5;16.2;10.6;0.5;20244.0;9.41;220.6;199.70000000000002
1;3625000;6865000;Kerimaki;1000;20100605;2010;6;5;3625000;6865000;8.8;11.8;7.0;1.0;18827.0;7.29;224.4;200.70000000000002
1;3625000;6865000;Kerimaki;1000;20100606;2010;6;6;3625000;6865000;10.6;14.1;7.1;3.6;19203.0;7.4;230.0;204.3
1;3625000;6865000;Kerimaki;1000;20100607;2010;6;7;3625000;6865000;10.1;14.4;8.6;0.0;24102.0;7.97;235.1;204.3
1;3625000;6865000;Kerimaki;1000;20100608;2010;6;8;3625000;6865000;10.3;15.0;4.1;0.0;23974.0;7.13;240.4;204.3
1;3625000;6865000;Kerimaki;1000;20100609;2010;6;9;3625000;6865000;12.3;16.8;6.1;0.1;19927.0;8.56;247.70000000000002;204.4
1;3625000;6865000;Kerimaki;1000;20100610;2010;6;10;3625000;6865000;14.4;18.6;10.4;0.0;22293.0;10.62;257.1;204.4
1;3625000;6865000;Kerimaki;1000;20100611;2010;6;11;3625000;6865000;14.2;20.6;8.3;12.9;20399.0;10.98;266.3;217.3
1;3625000;6865000;Kerimaki;1000;20100612;2010;6;12;3625000;6865000;13.7;17.0;11.6;5.3;6402.0;14.22;275.0;222.60000000000002
1;3625000;6865000;Kerimaki;1000;20100613;2010;6;13;3625000;6865000;12.0;15.2;10.6;3.9;14170.0;11.84;282.0;226.50000000000003
1;3625000;6865000;Kerimaki;1000;20100614;2010;6;14;3625000;6865000;10.1;12.5;8.6;0.1;11793.0;9.84;287.1;226.60000000000002
1;3625000;6865000;Kerimaki;1000;20100615;2010;6;15;3625000;6865000;11.4;12.3;8.9;16.5;8944.0;12.67;293.5;243.10000000000002
1;3625000;6865000;Kerimaki;1000;20100616;2010;6;16;3625000;6865000;9.8;12.2;8.7;2.6;8580.0;10.79;298.3;245.70000000000002
1;3625000;6865000;Kerimaki;1000;20100617;2010;6;17;3625000;6865000;12.9;17.6;7.6;0.0;23290.0;9.07;306.2;245.70000000000002
1;3625000;6865000;Kerimaki;1000;20100618;2010;6;18;3625000;6865000;14.7;18.4;10.8;0.0;17275.0;11.44;315.9;245.70000000000002
1;3625000;6865000;Kerimaki;1000;20100619;2010;6;19;3625000;6865000;16.7;20.2;12.7;1.9;20726.0;11.7;327.59999999999997;247.60000000000002
1;3625000;6865000;Kerimaki;1000;20100620;2010;6;20;3625000;6865000;15.3;18.0;13.9;0.9;11655.0;13.93;337.9;248.50000000000003
1;3625000;6865000;Kerimaki;1000;20100621;2010;6;21;3625000;6865000;11.7;15.9;11.3;11.7;5788.0;12.6;344.59999999999997;260.20000000000005
1;3625000;6865000;Kerimaki;1000;20100622;2010;6;22;3625000;6865000;13.3;16.4;11.7;0.0;18734.0;10.45;352.9;260.20000000000005
1;3625000;6865000;Kerimaki;1000;20100623;2010;6;23;3625000;6865000;15.1;20.1;9.1;0.0;29756.0;9.75;363.0;260.20000000000005
1;3625000;6865000;Kerimaki;1000;20100624;2010;6;24;3625000;6865000;17.2;23.0;10.4;0.0;28801.0;11.52;375.2;260.20000000000005
1;3625000;6865000;Kerimaki;1000;20100625;2010;6;25;3625000;6865000;17.9;22.0;12.5;0.1;17541.0;15.78;388.09999999999997;260.30000000000007
1;3625000;6865000;Kerimaki;1000;20100626;2010;6;26;3625000;6865000;18.4;22.2;16.6;0.0;15509.0;16.36;401.49999999999994;260.30000000000007
1;3625000;6865000;Kerimaki;1000;20100627;2010;6;27;3625000;6865000;15.5;19.3;14.2;0.0;22366.0;11.2;411.99999999999994;260.30000000000007
1;3625000;6865000;Kerimaki;1000;20100628;2010;6;28;3625000;6865000;15.9;21.1;11.0;0.0;25960.0;9.92;422.8999999999999;260.30000000000007
1;3625000;6865000;Kerimaki;1000;20100629;2010;6;29;3625000;6865000;16.9;22.3;10.5;0.0;28822.0;11.44;434.7999999999999;260.30000000000007
1;3625000;6865000;Kerimaki;1000;20100630;2010;6;30;3625000;6865000;19.5;24.9;14.9;2.4;27934.0;13.38;449.2999999999999;262.70000000000005
1;3625000;6865000;Kerimaki;1000;20100701;2010;7;1;3625000;6865000;20.5;24.5;15.7;0.0;22082.0;15.84;464.7999999999999;262.70000000000005
1;3625000;6865000;Kerimaki;1000;20100702;2010;7;2;3625000;6865000;17.0;21.4;15.0;0.0;20374.0;14.21;476.7999999999999;262.70000000000005
1;3625000;6865000;Kerimaki;1000;20100703;2010;7;3;3625000;6865000;15.9;21.6;11.4;0.0;28916.0;11.9;487.6999999999999;262.70000000000005
1;3625000;6865000;Kerimaki;1000;20100704;2010;7;4;3625000;6865000;20.5;26.4;13.4;0.1;27980.0;14.59;503.1999999999999;262.80000000000007
1;3625000;6865000;Kerimaki;1000;20100705;2010;7;5;3625000;6865000;21.0;26.3;16.8;0.0;29017.0;13.62;519.1999999999998;262.80000000000007
1;3625000;6865000;Kerimaki;1000;20100706;2010;7;6;3625000;6865000;22.4;28.5;16.5;0.0;25939.0;16.55;536.5999999999998;262.80000000000007
1;3625000;6865000;Kerimaki;1000;20100707;2010;7;7;3625000;6865000;22.8;27.6;17.0;0.9;17482.0;20.41;554.3999999999997;263.70000000000005
1;3625000;6865000;Kerimaki;1000;20100708;2010;7;8;3625000;6865000;23.0;29.5;19.5;8.2;19487.0;22.83;572.3999999999997;271.90000000000003
1;3625000;6865000;Kerimaki;1000;20100709;2010;7;9;3625000;6865000;21.6;25.7;19.8;3.0;16477.0;22.33;588.9999999999998;274.90000000000003
1;3625000;6865000;Kerimaki;1000;20100710;2010;7;10;3625000;6865000;21.4;25.2;16.8;0.0;25798.0;15.74;605.3999999999997;274.90000000000003
1;3625000;6865000;Kerimaki;1000;20100711;2010;7;11;3625000;6865000;23.3;27.7;19.5;0.0;24650.0;18.34;623.6999999999997;274.90000000000003
1;3625000;6865000;Kerimaki;1000;20100712;2010;7;12;3625000;6865000;24.8;30.4;18.5;0.0;26051.0;20.13;643.4999999999997;274.90000000000003
1;3625000;6865000;Kerimaki;1000;20100713;2010;7;13;3625000;6865000;26.0;31.0;21.6;0.3;25834.0;21.49;664.4999999999997;275.20000000000005
1;3625000;6865000;Kerimaki;1000;20100714;2010;7;14;3625000;6865000;26.1;31.4;21.4;0.0;24739.0;20.57;685.5999999999997;275.20000000000005
1;3625000;6865000;Kerimaki;1000;20100715;2010;7;15;3625000;6865000;25.1;30.0;22.0;4.9;22078.0;23.81;705.6999999999997;280.1
1;3625000;6865000;Kerimaki;1000;20100716;2010;7;16;3625000;6865000;24.5;28.8;21.3;0.8;17409.0;24.93;725.1999999999997;280.90000000000003
1;3625000;6865000;Kerimaki;1000;20100717;2010;7;17;3625000;6865000;21.3;26.2;20.7;0.0;15076.0;19.92;741.4999999999997;280.90000000000003
1;3625000;6865000;Kerimaki;1000;20100718;2010;7;18;3625000;6865000;19.7;23.2;16.0;8.4;19929.0;18.19;756.1999999999997;289.3
1;3625000;6865000;Kerimaki;1000;20100719;2010;7;19;3625000;6865000;19.5;23.6;18.0;2.3;15703.0;18.78;770.6999999999997;291.6
1;3625000;6865000;Kerimaki;1000;20100720;2010;7;20;3625000;6865000;20.8;24.3;17.3;0.0;20639.0;16.52;786.4999999999997;291.6
1;3625000;6865000;Kerimaki;1000;20100721;2010;7;21;3625000;6865000;22.4;26.2;18.1;0.0;20032.0;18.23;803.8999999999996;291.6
1;3625000;6865000;Kerimaki;1000;20100722;2010;7;22;3625000;6865000;23.4;27.5;18.3;0.0;23630.0;18.94;822.2999999999996;291.6
1;3625000;6865000;Kerimaki;1000;20100723;2010;7;23;3625000;6865000;20.9;24.8;17.3;0.7;22315.0;15.74;838.1999999999996;292.3
1;3625000;6865000;Kerimaki;1000;20100724;2010;7;24;3625000;6865000;13.6;17.2;13.1;2.6;6326.0;12.98;846.7999999999996;294.90000000000003
1;3625000;6865000;Kerimaki;1000;20100725;2010;7;25;3625000;6865000;18.6;24.5;13.1;0.0;16091.0;18.12;860.3999999999996;294.90000000000003
1;3625000;6865000;Kerimaki;1000;20100726;2010;7;26;3625000;6865000;24.2;30.3;18.7;0.5;19816.0;23.69;879.5999999999997;295.40000000000003
1;3625000;6865000;Kerimaki;1000;20100727;2010;7;27;3625000;6865000;24.0;29.8;19.6;0.0;20443.0;22.16;898.5999999999997;295.40000000000003
1;3625000;6865000;Kerimaki;1000;20100728;2010;7;28;3625000;6865000;24.9;31.9;19.4;0.1;22609.0;22.03;918.4999999999997;295.50000000000006
1;3625000;6865000;Kerimaki;1000;20100729;2010;7;29;3625000;6865000;25.8;31.6;20.5;3.6;20719.0;22.04;939.2999999999996;299.1000000000001
1;3625000;6865000;Kerimaki;1000;20100730;2010;7;30;3625000;6865000;21.6;26.3;18.9;0.1;18764.0;19.97;955.8999999999996;299.2000000000001
1;3625000;6865000;Kerimaki;1000;20100731;2010;7;31;3625000;6865000;21.0;24.2;17.5;0.3;6959.0;17.72;971.8999999999996;299.5000000000001
1;3625000;6865000;Kerimaki;1000;20100801;2010;8;1;3625000;6865000;19.0;23.2;16.4;0.0;12114.0;14.74;985.8999999999996;299.5000000000001
1;3625000;6865000;Kerimaki;1000;20100802;2010;8;2;3625000;6865000;20.3;25.1;15.9;0.0;20565.0;16.02;1001.1999999999996;299.5000000000001
1;3625000;6865000;Kerimaki;1000;20100803;2010;8;3;3625000;6865000;21.3;26.1;16.0;0.0;15962.0;18.03;1017.4999999999995;299.5000000000001
1;3625000;6865000;Kerimaki;1000;20100804;2010;8;4;3625000;6865000;22.9;28.8;17.5;1.1;18292.0;21.13;1035.3999999999996;300.60000000000014
